"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
8.0183078719926e-08,-0.15832806365493,1,1,0.00103548427858912,"iTreg","RPS20"
8.47949091327105e-08,0.155465959056944,0.116,0.032,0.00109504145653982,"iTreg","NPW"
8.75594798887742e-08,0.259758902359281,0.762,0.666,0.00113074312328363,"iTreg","LEF1"
9.83609257368938e-08,-0.147551290173929,0.104,0.244,0.00127023299496625,"iTreg","MMP25-AS1"
9.90171882269431e-08,-0.205034606750591,0.278,0.45,0.00127870796876274,"iTreg","MSH6"
1.03577900713494e-07,-0.256007815149105,0.435,0.589,0.00133760500981407,"iTreg","UFD1L"
1.08456111870474e-07,0.248186231383733,0.559,0.412,0.0014006022286953,"iTreg","MGST2"
1.08891707884428e-07,-0.21820133053763,0.33,0.489,0.00140622751561951,"iTreg","DDHD1"
1.15051299240448e-07,0.199334548250577,1,1,0.00148577247839114,"iTreg","PTMA"
1.18791436226181e-07,0.33479600751493,0.765,0.641,0.0015340726074249,"iTreg","CLEC2B"
1.32971058565985e-07,-0.26001697077967,0.916,0.959,0.00171718825032113,"iTreg","PSMB8"
1.34263480526447e-07,0.252540801261941,0.322,0.182,0.00173387858751854,"iTreg","BCL2L11"
1.35329521351256e-07,0.233461103442772,0.942,0.873,0.00174764543873011,"iTreg","RNF181"
1.39541815685753e-07,-0.222284896750628,0.629,0.763,0.00180204300776582,"iTreg","PSMB2"
1.44160509628898e-07,0.244851000362982,0.719,0.598,0.00186168882134759,"iTreg","NFKB2"
1.45710292470151e-07,-0.201603524588255,0.455,0.652,0.00188170271695954,"iTreg","STIP1"
1.46347156969052e-07,-0.195608562692273,0.397,0.565,0.00188992718509833,"iTreg","ME2"
1.47490189623673e-07,-0.287482836050302,0.823,0.884,0.00190468830880011,"iTreg","PDIA3"
1.77526704016552e-07,0.268711538080936,0.733,0.638,0.00229257985566975,"iTreg","MGAT1"
1.80974280919207e-07,-0.245619313800875,0.672,0.782,0.00233710186379064,"iTreg","NDUFA13"
1.87267933201749e-07,-0.182438847375868,0.032,0.136,0.00241837808936739,"iTreg","EPAS1"
1.91678122713033e-07,-0.179150260300529,0.128,0.27,0.00247533127671611,"iTreg","SAMHD1"
1.96376796195767e-07,0.231417035500622,0.42,0.263,0.00253600994607214,"iTreg","TNFSF13B"
1.99728281199261e-07,0.251364249039734,0.206,0.092,0.00257929102340726,"iTreg","LAYN"
1.99939820734306e-07,-0.190662944002351,0.319,0.49,0.00258202284496283,"iTreg","RRP1B"
2.02922478987473e-07,-0.163017062185929,0.177,0.336,0.00262054089364423,"iTreg","JAK2"
2.04537276742499e-07,-0.328135149287984,0.887,0.925,0.00264139439185263,"iTreg","CYBA"
2.05485512028208e-07,0.273630489356135,0.936,0.898,0.00265363990233228,"iTreg","RBPJ"
2.12643080261401e-07,-0.26829569513287,0.759,0.852,0.00274607273849573,"iTreg","NDUFC2"
2.15063891452757e-07,0.242779252920309,0.733,0.614,0.00277733509422091,"iTreg","P4HA1"
2.15923893074186e-07,-0.314234638131223,0.487,0.638,0.00278844115516004,"iTreg","ZC3HAV1"
2.25322627380969e-07,-0.213870047606787,0.78,0.879,0.00290981640999784,"iTreg","PSMA5"
2.28592247124673e-07,-0.151373312247588,0.243,0.408,0.00295204027936802,"iTreg","TXLNA"
2.29403849954334e-07,0.234611485589716,0.557,0.414,0.00296252131831026,"iTreg","STRIP2"
2.38280871846492e-07,0.20229481520013,0.461,0.324,0.0030771591790256,"iTreg","SKIL"
2.42427211327945e-07,0.211588290443831,0.957,0.902,0.00313070500708909,"iTreg","LINC00493"
2.59976457775541e-07,-0.448839578420923,0.519,0.689,0.00335733597571334,"iTreg","HIST1H1D"
2.62540592566984e-07,-0.206013168303097,0.383,0.545,0.00339044921241003,"iTreg","HTATSF1"
2.65893253179548e-07,-0.138606098377792,0.043,0.151,0.00343374547156068,"iTreg","C1orf162"
2.66913877390204e-07,-0.234340863095509,0.246,0.398,0.00344692581261709,"iTreg","ST3GAL1"
2.76393527026062e-07,-0.132321903989952,0.154,0.307,0.00356934600801456,"iTreg","SERPINB9"
2.77211799517501e-07,-0.320846566303656,0.701,0.824,0.003579913178969,"iTreg","PNN"
2.78684290769777e-07,0.264272345849773,0.994,0.98,0.0035989289310009,"iTreg","SEC61G"
2.79151099749232e-07,-0.454700665847136,0.252,0.382,0.00360495730216158,"iTreg","GATA3"
2.9102534962345e-07,0.219138186907746,0.525,0.403,0.00375830136503723,"iTreg","PPME1"
2.92762193284344e-07,-0.180401549371964,0.093,0.218,0.00378073096407402,"iTreg","PTPRN2"
2.99313816108187e-07,-0.305751023968637,0.562,0.719,0.00386533862122113,"iTreg","IER2"
3.00724866833036e-07,0.246378449217744,0.991,0.957,0.00388356093028183,"iTreg","TAF1D"
3.05993712142291e-07,-0.232857770782148,0.672,0.795,0.00395160279860555,"iTreg","HCLS1"
3.08802906914693e-07,0.235415043624807,0.336,0.215,0.00398788073989634,"iTreg","CXorf40A"
3.1208874143513e-07,0.282235487864269,0.82,0.693,0.00403031400689328,"iTreg","AC133644.2"
3.18115932773492e-07,0.350401572181589,0.89,0.834,0.00410814915583688,"iTreg","LSP1"
3.24667702782699e-07,0.181863633550034,0.623,0.496,0.00419275871373578,"iTreg","ZBTB25"
3.30587734203158e-07,-0.187507160340187,0.426,0.608,0.00426920999949959,"iTreg","NAE1"
3.52866400642145e-07,0.129736452183156,0.272,0.144,0.00455691669789265,"iTreg","ABCG1"
3.70374936843176e-07,0.227858079502378,0.986,0.965,0.00478302193439278,"iTreg","NDUFB4"
3.99478639788146e-07,-0.22915930203132,0.916,0.942,0.00515886715422412,"iTreg","RBM3"
4.05501437435873e-07,0.190736802015647,0.429,0.29,0.00523664556304686,"iTreg","CTD-3138B18.5"
4.24881739889744e-07,0.295269764593741,0.646,0.54,0.00548692278893615,"iTreg","CCL28"
4.28116247405512e-07,-0.145183488201662,0.171,0.322,0.00552869321899478,"iTreg","CENPV"
4.35512904414031e-07,0.258283106896826,0.988,0.959,0.00562421364760279,"iTreg","FAM162A"
4.69975332744023e-07,-0.200198438557844,0.394,0.573,0.00606926144705632,"iTreg","DOCK8"
4.76312794947266e-07,-0.155837218186024,0.177,0.325,0.00615110343394899,"iTreg","SPTSSA"
4.87455507300312e-07,0.236415784136687,0.783,0.751,0.00629500042127623,"iTreg","HPRT1"
5.1003628135405e-07,-0.201575603256825,0.287,0.446,0.0065866085374062,"iTreg","RAB29"
5.2101663830376e-07,-0.157594038264445,0.313,0.481,0.00672840886705476,"iTreg","BCCIP"
5.47756124800258e-07,-0.197175294270918,0.157,0.293,0.00707372259567054,"iTreg","FAM101B"
5.82543990342109e-07,-0.157060940754592,0.093,0.218,0.007522973091278,"iTreg","APOL1"
5.84975866278883e-07,0.167889218072785,0.342,0.208,0.00755437833712549,"iTreg","KLHL42"
6.14966310418311e-07,0.216656413563187,0.655,0.554,0.00794167493274207,"iTreg","SCOC"
6.16807086287176e-07,0.171373894628121,0.27,0.147,0.00796544671231259,"iTreg","FNBP1L"
6.40561373260323e-07,0.263676293788614,0.519,0.371,0.00827220957428381,"iTreg","CCDC64B"
6.48183357813264e-07,0.125675713351343,0.183,0.079,0.00837063988280049,"iTreg","LPCAT2"
6.48613558093063e-07,-0.204268094598325,0.362,0.522,0.00837619548921382,"iTreg","TRIM25"
6.60099712428845e-07,0.220776033700368,0.959,0.899,0.0085245276863061,"iTreg","AC090498.1"
7.09724908093477e-07,0.223296463535397,0.701,0.58,0.00916538746311916,"iTreg","PTTG1IP"
7.10738312042912e-07,0.204896945284446,0.522,0.388,0.00917847456172216,"iTreg","ZC3H12D"
7.18464170255284e-07,-0.226911065555044,0.971,0.98,0.00927824629467673,"iTreg","CORO1A"
7.19923396909425e-07,-0.229914388585437,0.614,0.744,0.00929709074768831,"iTreg","CCT5"
7.22775325754618e-07,0.271517989658425,0.843,0.791,0.00933392055679514,"iTreg","LEPROTL1"
7.32767283058885e-07,-0.164217409110738,0.139,0.273,0.00946295669342244,"iTreg","FNIP2"
7.42673649404521e-07,0.188790626554186,0.478,0.336,0.00959088750840999,"iTreg","LDLRAD4"
7.51744979576757e-07,0.178351608830788,0.499,0.365,0.00970803466625424,"iTreg","USP12"
7.56276188829545e-07,-0.346329851661635,0.864,0.924,0.00976655070254474,"iTreg","TUBA1B"
7.76548180079463e-07,-0.258919246355021,0.73,0.84,0.0100283431975462,"iTreg","ARGLU1"
7.80867732379318e-07,0.218267302943322,0.513,0.385,0.0100841258959465,"iTreg","KDM3A"
7.82701541610108e-07,0.134702508824622,0.214,0.104,0.0101078077083529,"iTreg","SLC35F3"
8.3108961788965e-07,-0.309243543019335,0.754,0.861,0.0107326913254269,"iTreg","DDX5"
8.64679086324796e-07,0.229763487397625,0.968,0.942,0.0111664657207984,"iTreg","TAGLN2"
8.98636691806125e-07,0.122375584079993,1,1,0.0116049942379843,"iTreg","RPS15"
9.03801806203632e-07,0.264863901453082,0.762,0.719,0.0116716965253137,"iTreg","FGFR1OP2"
9.48011588796249e-07,-0.276854161427858,0.536,0.666,0.0122426216577148,"iTreg","ZRANB2"
9.74873055932459e-07,-0.152747789104132,0.212,0.365,0.0125895106443118,"iTreg","TARBP1"
9.78045618494041e-07,0.288540737049105,0.948,0.951,0.0126304811172321,"iTreg","FNBP1"
9.80275259190583e-07,-0.24493615212929,0.594,0.711,0.0126592746971872,"iTreg","TOP1"
9.957149543579e-07,0.178636820029852,0.432,0.302,0.0128586629205779,"iTreg","STX7"
1.03872051527221e-06,0.206085525454194,0.261,0.142,0.0134140367342254,"iTreg","GADD45G"
1.04959402579602e-06,-0.100663939440346,0.087,0.212,0.0135544572491298,"iTreg","PARD6A"
1.07160472374319e-06,-0.255197611010515,0.962,0.979,0.0138387034024196,"iTreg","NCL"
1.07688127034603e-06,-0.123591272884996,1,1,0.0139068447252487,"iTreg","RPS11"
1.11308626272801e-06,-0.254089046825711,0.672,0.8,0.0143743959968695,"iTreg","MT-ND4L"
1.13188038815425e-06,-0.533389937828572,0.974,0.968,0.014617103332624,"iTreg","IL32"
1.13398948403981e-06,-0.175265208055211,0.171,0.322,0.0146443401968901,"iTreg","CMPK2"
1.20826467136884e-06,0.182895937343264,0.768,0.658,0.0156035299660572,"iTreg","SDCBP"
1.25533560511155e-06,-0.155457483309508,0.258,0.409,0.0162114040044105,"iTreg","UBL4A"
1.27246735478311e-06,-0.18459420844036,0.53,0.664,0.0164326434196691,"iTreg","MLEC"
1.28063287215295e-06,-0.191123738951763,0.322,0.467,0.0165380929109832,"iTreg","PSMD3"
1.31588967536313e-06,-0.264542032153851,0.817,0.896,0.0169933992676395,"iTreg","SRSF5"
1.32958873526229e-06,0.31262486725918,0.786,0.733,0.0171703089271773,"iTreg","HSPB1"
1.40972463434209e-06,0.182116977177726,0.699,0.562,0.0182051839278937,"iTreg","MXI1"
1.4574073477614e-06,-0.235096408656287,0.525,0.646,0.0188209584889908,"iTreg","TRIM56"
1.52756831383359e-06,-0.15507970888144,0.241,0.398,0.0197270172048469,"iTreg","PARP10"
1.53053996685723e-06,0.153759269738664,0.443,0.307,0.0197653931319942,"iTreg","FAM110A"
1.5828571610915e-06,0.195930324548264,0.861,0.818,0.0204410173783357,"iTreg","RNMT"
1.5987920849186e-06,0.103998028641985,0.186,0.084,0.0206468009846388,"iTreg","RIN3"
1.62798852417363e-06,-0.250806981027391,0.417,0.582,0.0210238438011783,"iTreg","MBP"
1.64841751304805e-06,0.171494506883773,0.536,0.414,0.0212876637635025,"iTreg","PPP3CC"
1.64980250391971e-06,-0.220039102182281,0.383,0.533,0.0213055495356192,"iTreg","SNRNP25"
1.67649599404056e-06,-0.168159535543084,0.29,0.432,0.0216502692670399,"iTreg","CLTC"
1.68034503343364e-06,-0.153005620088971,0.243,0.402,0.0216999757617621,"iTreg","PGS1"
1.72312520180065e-06,0.258858184281356,0.957,0.95,0.0222524388560537,"iTreg","GPX4"
1.74324862030002e-06,-0.231793486813579,0.983,0.991,0.0225123126825545,"iTreg","MT-ND1"
1.76366037901153e-06,0.195271524429771,0.899,0.835,0.0227759101345548,"iTreg","RSRC2"
1.78261188400681e-06,0.188197848304179,0.994,0.983,0.023020649870064,"iTreg","S100A10"
1.79135515348624e-06,0.242933052719911,0.745,0.652,0.0231335604521214,"iTreg","CIR1"
1.80183245551644e-06,0.190469835508423,0.887,0.826,0.0232688643305393,"iTreg","ALDOC"
1.83372908469763e-06,-0.252580885570328,0.275,0.423,0.0236807773997851,"iTreg","OASL"
1.83632780583073e-06,0.155602038288481,0.612,0.492,0.0237143372844981,"iTreg","OSER1"
1.83658423047133e-06,-0.177835216660761,0.188,0.339,0.0237176487523068,"iTreg","IL10RA"
1.84177171252329e-06,-0.273770001582453,0.626,0.733,0.0237846398955258,"iTreg","MACF1"
1.84862225468456e-06,0.514067360884811,0.591,0.469,0.0238731077969964,"iTreg","LMNA"
1.87540975977626e-06,-0.272058710437499,0.304,0.461,0.0242190416377506,"iTreg","MX2"
1.8996539929217e-06,-0.227244891208998,0.586,0.745,0.0245321316645908,"iTreg","HINT2"
2.06460191464688e-06,-0.204532040024063,0.322,0.493,0.0266622691257498,"iTreg","DDX60"
2.10756995403428e-06,-0.356719998753187,0.681,0.808,0.0272171583863987,"iTreg","HSPA5"
2.24525839106834e-06,-0.582100849545719,0.278,0.394,0.0289952668622565,"iTreg","HLA-DQB1"
2.25639454758337e-06,-0.175592705095433,0.354,0.505,0.0291390791874916,"iTreg","TRAPPC4"
2.264748362224e-06,0.193693639405888,0.788,0.656,0.0292469603497607,"iTreg","CD27"
2.28472574177284e-06,-0.120047784734194,0.133,0.261,0.0295049482292544,"iTreg","PRR14L"
2.29500018798122e-06,-0.121455735699696,0.159,0.296,0.0296376324275895,"iTreg","MAVS"
2.32768503211513e-06,0.145310720123026,0.278,0.166,0.0300597245047348,"iTreg","SMG9"
2.34806064448757e-06,0.222849119964365,0.814,0.747,0.0303228551629124,"iTreg","CAPZA2"
2.37671730807815e-06,-0.252284448157127,0.704,0.82,0.0306929273165212,"iTreg","NAP1L4"
2.4123445530814e-06,-0.253335214706507,0.339,0.518,0.0311530175584933,"iTreg","UBE2S"
2.60781638977401e-06,0.22862780139409,0.73,0.649,0.0336773408575416,"iTreg","RASSF5"
2.65463744313657e-06,-0.143694357427498,0.058,0.159,0.0342819879406657,"iTreg","HRH2"
2.74335297341641e-06,-0.239032778846427,0.388,0.531,0.0354276602986995,"iTreg","ERAP2"
2.7813487360835e-06,0.200099388344762,0.945,0.901,0.0359183375777824,"iTreg","SYF2"
2.78754668950063e-06,-0.136300447708444,0.18,0.328,0.0359983779482112,"iTreg","JHDM1D-AS1"
2.82168687635259e-06,-0.170254323736972,0.522,0.673,0.0364392643212173,"iTreg","ZDHHC12"
2.83229261718519e-06,0.1706650924197,0.357,0.237,0.0365762268583296,"iTreg","DUSP10"
2.85912104561529e-06,-0.229792440647979,0.699,0.798,0.0369226891830759,"iTreg","PSMA3"
2.8667719906584e-06,-0.250568058832419,0.701,0.805,0.0370214934873626,"iTreg","FDPS"
2.87507585264432e-06,-0.175444459972887,0.267,0.412,0.0371287295610487,"iTreg","PSPC1"
2.88525456816336e-06,0.183438041886411,0.983,0.957,0.0372601774932616,"iTreg","CNBP"
2.88736848843116e-06,-0.255746222231006,0.658,0.797,0.0372874766596,"iTreg","EIF2AK2"
2.95852096082492e-06,-0.197702124301242,0.429,0.588,0.038206339688093,"iTreg","EMB"
2.9736951133656e-06,-0.647526790288026,0.997,0.994,0.0384022986940034,"iTreg","S100A6"
3.16522513364006e-06,-0.109237703417361,0.041,0.133,0.0408757173758278,"iTreg","RNF157"
3.44186390448106e-06,0.210135865504343,0.649,0.553,0.0444482304624684,"iTreg","HDAC7"
3.49752216357882e-06,-0.18202442857249,0.142,0.266,0.0451670012204569,"iTreg","IL18R1"
3.61917441214385e-06,-0.158856481460366,0.554,0.716,0.0467380183584256,"iTreg","LAGE3"
3.61998384522461e-06,-0.170639850511279,0.359,0.539,0.0467484713772307,"iTreg","UBTF"
3.6541413356405e-06,0.275712732272885,0.58,0.478,0.0471895812084614,"iTreg","PTP4A1"
3.65556430275912e-06,-0.187909019987226,0.177,0.308,0.0472079574058313,"iTreg","LMO7"
3.69663764087716e-06,-0.228261489701716,0.409,0.559,0.0477383784942877,"iTreg","ADD3"
3.7056652064541e-06,-0.226362412552713,0.299,0.447,0.0478549604761483,"iTreg","IKZF3"
3.72262382982798e-06,-0.244500355715398,0.577,0.679,0.0480739641383985,"iTreg","NDUFS6"
3.83881736251398e-06,-0.201039125749288,0.449,0.588,0.0495744874195055,"iTreg","DCTPP1"
3.85466530581403e-06,-0.159145147721508,0.319,0.466,0.0497791477592824,"iTreg","NSL1"
3.8967906460156e-06,0.220141260871402,0.62,0.53,0.0503231544026454,"iTreg","UBQLN1"
3.95250681785049e-06,-0.2995461140379,0.287,0.417,0.0510426730457212,"iTreg","CEP55"
4.15618712222637e-06,-0.221234699551506,1,1,0.0536730004964314,"iTreg","RPS24"
4.15827795146342e-06,-0.141395754936763,0.272,0.414,0.0537000014651987,"iTreg","AHCYL1"
4.21961987171115e-06,-0.273574869139322,0.875,0.931,0.0544921710232778,"iTreg","ARPC5"
4.24700566926827e-06,0.167969552122655,0.478,0.347,0.0548458312129305,"iTreg","AHR"
4.45001385633363e-06,0.180632707164641,0.499,0.386,0.0574674789406925,"iTreg","SLC2A1"
4.47543177445545e-06,0.178607082669741,0.354,0.234,0.0577957259353177,"iTreg","RP11-443B7.1"
4.48700088324604e-06,-0.174612800994218,0.197,0.334,0.0579451294062393,"iTreg","ARHGAP25"
4.58552094218191e-06,-0.187545701111409,0.29,0.441,0.0592174174473372,"iTreg","TOP2B"
4.59389977431156e-06,-0.105852514577287,0.096,0.214,0.0593256216854594,"iTreg","TNKS"
4.6201653153535e-06,-0.119641088752867,0.064,0.168,0.0596648148824751,"iTreg","IL1R2"
4.7340161268004e-06,0.227490750697943,0.249,0.147,0.0611350842615004,"iTreg","CCDC50"
4.91354526693007e-06,-0.128028191661115,0.148,0.278,0.0634535235771349,"iTreg","CLSTN1"
4.93290557614856e-06,-0.641343406137224,0.2,0.336,0.0637035426103825,"iTreg","IFIT2"
5.10378348580816e-06,-0.168456780676584,0.278,0.415,0.0659102599357266,"iTreg","PTPN11"
5.13280822166522e-06,0.214192593387249,0.971,0.947,0.0662850853745846,"iTreg","EMP3"
5.22697654182887e-06,0.185567183012738,0.51,0.391,0.067501175061178,"iTreg","UPRT"
5.27534174061517e-06,-0.192710960978521,0.49,0.621,0.0681257632383043,"iTreg","HUWE1"
5.42588395402824e-06,0.200403019202098,0.858,0.821,0.0700698653823206,"iTreg","PFDN4"
5.43377500204877e-06,-0.237024791939671,0.568,0.687,0.0701717703764578,"iTreg","CD47"
5.52693443617353e-06,0.214821656646373,0.693,0.62,0.0713748313087449,"iTreg","SIAH2"
5.54043778728833e-06,0.221771980266523,0.571,0.469,0.0715492135850414,"iTreg","BTG3"
5.55777209674228e-06,0.189684201803513,0.6,0.476,0.0717730688573299,"iTreg","RP11-798M19.6"
5.60605334476146e-06,0.46865083224813,0.733,0.644,0.0723965728942495,"iTreg","TRBC1"
5.64712638077195e-06,-0.209984607905208,0.643,0.785,0.0729269900812889,"iTreg","SLC38A1"
5.82820514383435e-06,-0.156509048338075,0.258,0.397,0.0752654412274769,"iTreg","PGP"
5.93228479924522e-06,0.255997584677656,0.635,0.553,0.0766095258974527,"iTreg","USP3"
5.97052719333067e-06,0.127985349053084,0.391,0.258,0.0771033881746722,"iTreg","PAG1"
6.08605490944314e-06,0.16412952654082,0.994,0.992,0.0785953131005487,"iTreg","ATP5G2"
6.08999316488286e-06,0.201100017172401,0.612,0.511,0.0786461717312973,"iTreg","YPEL5"
6.26729945369027e-06,-0.211736729264866,0.765,0.855,0.0809359051449561,"iTreg","HNRNPA0"
6.40600307602159e-06,-0.211452725986094,0.49,0.634,0.0827271237237428,"iTreg","PDCD6"
6.43956323946518e-06,0.318872369657167,0.936,0.805,0.0831605196744533,"iTreg","ZBED2"
6.44251764829019e-06,0.194920957824101,0.687,0.58,0.0831986729100194,"iTreg","BCKDK"
6.54152493735956e-06,-0.220920199136257,0.812,0.875,0.0844772530410614,"iTreg","PSIP1"
6.54382728660888e-06,-0.226084350728129,0.643,0.751,0.0845069855792671,"iTreg","LARS"
6.64214898665891e-06,-0.130778828960339,0.177,0.308,0.0857767120137132,"iTreg","SLF2"
6.69668319594406e-06,0.202116846244935,1,1,0.0864809667924216,"iTreg","EIF1"
6.81614859663752e-06,0.47888199759304,0.157,0.067,0.088023742976977,"iTreg","CCL20"
7.08059736834072e-06,0.208457186597831,0.983,0.989,0.0914388344147521,"iTreg","MYL12B"
7.1474905780096e-06,0.216086905828754,0.916,0.869,0.092302693324416,"iTreg","FAM60A"
7.19542196919589e-06,-0.138644089635867,0.197,0.333,0.0929216793101957,"iTreg","BDH1"
7.28051878303619e-06,0.238550151522382,0.983,0.963,0.0940206195641294,"iTreg","CD2"
7.3616521949228e-06,0.200241761867428,0.565,0.456,0.095068376445233,"iTreg","PCED1B"
7.5057787990827e-06,0.187345021283677,0.504,0.385,0.0969296274113539,"iTreg","YIPF6"
7.53183201552709e-06,-0.173237618429819,0.249,0.397,0.0972660786485168,"iTreg","OAS3"
7.53220162861158e-06,-0.200253365688213,0.194,0.319,0.0972708518318899,"iTreg","SOS1"
7.59298828834083e-06,-0.173953583619621,0.333,0.476,0.0980558507556335,"iTreg","EPB41"
7.66692451248771e-06,0.191482271025801,0.765,0.679,0.0990106631542663,"iTreg","KXD1"
7.67636905508992e-06,-0.160684744463158,0.322,0.467,0.0991326299774312,"iTreg","PPIF"
7.72905402634705e-06,0.19721414424721,0.467,0.36,0.0998130036962458,"iTreg","PPP1R21"
7.75569733925346e-06,-0.145298998221636,0.232,0.376,0.100157075439119,"iTreg","AFG3L2"
7.85984637884971e-06,-0.22689116084914,0.722,0.827,0.101502056136465,"iTreg","U2SURP"
7.98992672693826e-06,-0.108263198382025,0.11,0.226,0.103181913751681,"iTreg","MARCKSL1"
8.03993462660827e-06,0.111429467565,0.238,0.131,0.103827715768019,"iTreg","AC245100.1"
8.08321901139866e-06,0.16828775040154,0.452,0.308,0.104386690313202,"iTreg","RAB13"
8.20657162093722e-06,-0.173461366587475,0.293,0.429,0.105979665912783,"iTreg","SRRT"
8.31465743905823e-06,0.264511084558672,0.275,0.159,0.107375486167998,"iTreg","CTSL"
8.36036296355462e-06,-0.12775969281736,0.232,0.374,0.107965727311344,"iTreg","MTHFS"
8.45263134204587e-06,-0.160655736201606,0.267,0.421,0.10915728115118,"iTreg","ZNF37A"
8.52965209670787e-06,0.167140029333377,0.348,0.231,0.110151927176885,"iTreg","TIAM1"
8.62408827317772e-06,-0.222698495960395,0.368,0.505,0.111371475959817,"iTreg","PDIA4"
8.68472680551107e-06,-0.16669032701914,0.345,0.492,0.11215456196637,"iTreg","MGAT4A"
8.70102805134968e-06,0.284045274166581,0.757,0.661,0.11236507625513,"iTreg","CD55"
8.73363252487666e-06,-0.160510907328887,0.339,0.484,0.112786130426257,"iTreg","SETX"
8.84712279143509e-06,0.26018912518061,0.6,0.519,0.114251743728593,"iTreg","DYNLT3"
9.10209838230591e-06,-0.161215291485134,0.412,0.577,0.117544498509098,"iTreg","GTPBP4"
9.13129933477749e-06,-0.12845710566066,0.188,0.324,0.117921599609316,"iTreg","RP11-660L16.2"
9.17444824907492e-06,-0.158154558493311,0.229,0.36,0.118478824688554,"iTreg","NME4"
