"feature","score"
"ENY2",-4.44149852115876
"SUGT1",-4.43689660750568
"PLIN3",-4.43513268144571
"TMEM154",-4.43452755497758
"CAMSAP1",-4.43423160844057
"TMEM110",-4.43016962830403
"MSRB1",-4.42932771886277
"WARS",-4.42793310737714
"CYB561A3",-4.42225506341263
"RPN2",-4.42104641848834
"SPINT2",-4.4196427510512
"EXOC2",-4.41708310575228
"USP3",-4.41573295226009
"RMDN1",-4.41093047176124
"SPEF2",-4.4069797351325
"SERINC1",-4.40617718359791
"VPS4A",-4.40569337009095
"CTTN",-4.40134651840173
"RGS16",-4.39036835151911
"MED19",-4.3895925274966
"ARL2",-4.38489214436229
"EML4",-4.37990600468038
"PDIA3",-4.37856947397308
"GPI",4.37812624920918
"TOR3A",-4.37324861194264
"C6orf62",-4.36488118751369
"MRPL51",-4.35715269666884
"AEBP2",-4.35330202499563
"FUOM",-4.34704187553561
"DNASE2",-4.34425727976887
"ILK",-4.34182541663623
"MOB1A",-4.34041549198083
"ACTN4",-4.33529236573679
"TOP1",-4.33006276973103
"PARVG",-4.32232264279329
"CDK9",-4.31855576059134
"FAM50A",-4.317285732904
"FAM179B",-4.31684008095687
"SSR2",4.31163808812055
"ADRBK1",-4.31031288158405
"RPL17",4.30981962398259
"PPHLN1",-4.30745656887909
"GSN",-4.29583315152496
"CCR4",-4.29489395162316
"CHRM3-AS2",4.27720619858165
"IGSF8",-4.27556031681989
"CCDC92",-4.27082851969342
"FLNA",-4.27040521821478
"RNPEP",-4.27027084262319
"AP1S1",-4.26632302827241
"BAK1",-4.26421815107074
"F8A1",-4.2588076317657
"PDCD5",-4.25345522292701
"PRDX5",-4.24770623036881
"MXI1",4.24175596164515
"STX4",-4.23998168722531
"UROD",-4.23487106962201
"TMEM160",-4.2328454216198
"TARDBP",-4.23214176379287
"CLIP1",-4.22982830870472
"C4orf32",-4.2256249428682
"COX14",-4.22550474077345
"ZFYVE21",-4.22245065196022
"ARHGDIB",4.22030598164013
"SDC4",-4.21498707022446
"POLR2K",-4.21404684136262
"LAMP1",-4.20846864862416
"POLR2L",-4.20712122091869
"TMX1",-4.20597739167092
"RIC3",-4.20049259315102
"S100A2",-4.2003568232039
"ARPC3",-4.1953749824687
"TDRD7",-4.1936603071157
"RBX1",-4.19058210738855
"GNAI2",-4.18860172820371
"MAD1L1",4.1876577356269
"TRANK1",-4.18368481882753
"RBM8A",-4.17983681367186
"FADD",-4.17631885405272
"YARS",-4.17464145851512
"RP11-356J5.12",4.1640635965652
"CYFIP2",-4.16268752863285
"PEBP1",-4.16244076235409
"ERP29",-4.16065184376438
"NLRC5",-4.15698584444691
"MLXIP",-4.15404696239466
"CCZ1",-4.14901914695384
"HTATIP2",-4.14614049461273
"JMJD1C",-4.14072835470303
"RNH1",-4.13961883587456
"TMEM43",-4.12716186229061
"CYSTM1",-4.12497302775594
"ATXN3",-4.12372990225294
"PYURF",-4.11936284345748
"EIF1B",-4.11035111776572
"PUF60",-4.10211709031899
"SF3B6",-4.10153039388229
"AKR1C3",-4.09839556057451
"WIPF1",4.09821118242782
"SUSD3",-4.09772158752388
"PSMB2",-4.08917810387496
"CAPNS1",-4.08863242141524
"DENND1B",-4.08796355711039
"ANXA6",-4.08237877602086
"SAE1",-4.07683903071672
"SPOCK2",-4.07665339894158
"PCMT1",-4.07431438087387
"NIT2",-4.07415237614781
"LYSMD2",-4.07395567725912
"VCP",-4.06086592027197
"ARL8A",-4.05987954488894
"ZNRF1",-4.05947819242229
"UROS",-4.05816625860213
"FBXO6",-4.05815897847507
"IL2RG",4.05081259199497
"GLIPR1",-4.04630344094977
"MAT2B",-4.04121191452042
"RHOF",-4.03622293677236
"AKIRIN1",-4.03372128326051
"FTH1",4.03365072502271
"ACOT7",-4.02183434047756
"ANAPC16",4.01273309243281
"MAF1",-4.01071451495251
"NSL1",-4.01066839185548
"NINJ1",-4.00082815130091
"OSTC",3.99488145472446
"AC133644.2",-3.99127230927939
"CCDC167",3.9844058321626
"HNRNPA2B1",-3.98122135313668
"JOSD2",-3.97411287889739
"DYNLRB1",-3.96992456340063
"FOXP1",-3.96746001818329
"BRD3",-3.96634900409352
"NDUFS6",-3.96288313879907
"SNX6",-3.952428156372
"DYNC1I2",-3.93453447795479
"OAS2",-3.93235341951777
"RAB29",-3.93230655700856
"RPAIN",-3.932202129241
"DENND2D",-3.92755979229693
"SELK",-3.91482475697363
"BAG1",-3.9107607743799
"TRIM5",-3.88278494703229
"PSMD12",-3.87871694394456
"GLS",-3.86373035103854
"SORD",-3.86316354364296
"PPM1K",-3.86244688240382
"ELK3",-3.858212421093
"RP11-138A9.2",-3.85704296495167
"BEX4",-3.85540705628887
"CD63",-3.85360929719618
"CDC42",-3.84497613852177
"MBD4",-3.83742752821885
"FARS2",-3.83389320900614
"LTBP4",-3.83341001474577
"EIF1AD",-3.83075668020063
"RAB18",-3.82319171402815
"TIMM17B",-3.81753543042862
"AKAP8L",-3.81367204481792
"BLVRA",-3.80069826258404
"DCTN2",-3.79882618678747
"IL4I1",-3.79190996404947
"TSTA3",-3.79014036255524
"NOP56",-3.78955380789689
"CHST12",-3.78672692428116
"RPL36A",3.78463439068767
"ARF3",-3.78457476484393
"RWDD1",-3.78150337434122
"C4orf3",3.77386087906208
"NOC3L",-3.7719256980434
"SLC16A1",-3.76824029663461
"TKT",3.76803077140553
"FIBP",-3.76524422538779
"MT-CO2",-3.75911530701905
"NUP93",-3.75693964675934
"NFATC2IP",-3.74756902161399
"TAF2",-3.74323270367579
"NDUFA3",-3.74284642950279
"WDR34",-3.73901975974531
"TMEM179B",-3.72364577466835
"CSNK1G3",-3.72249742418169
"AES",-3.71800875395851
"RIOK1",-3.71043451207082
"MAP1LC3B",-3.70924254873733
"RCSD1",3.70595784859358
"RBM4",-3.70453430194492
"PARP14",-3.70442982598313
"RAB5C",-3.70279548969966
"H1FX",-3.70133486621603
"RPS26",3.69883760557695
"TRAF3",3.69503853772355
"ARF4",-3.69383205898792
"AHCY",3.69106133126543
"PSMD8",-3.68801815816348
"ADAM17",-3.68721036168453
"DPM1",-3.68522389746866
"LRRC42",-3.68423717939096
"DNAJC15",-3.68265763588187
"PSMD6",-3.67951170474882
"ZC3H12A",-3.67870086514308
"C19orf70",-3.67578623092234
"PRR5",-3.67460465575204
"RILPL2",-3.66866572725651
"CCT3",-3.66855501778656
"DNTTIP2",-3.66811311822965
"BAZ1B",-3.6570475948125
"EIF3D",3.65687933940995
"RDH11",-3.65670043573793
"RAB22A",-3.65574952304474
"SNX17",-3.65441719014642
"PLEC",-3.6539209402707
"DYNC1LI2",-3.65390807323522
"NOC4L",-3.63459052847428
"TP53BP1",-3.6343609818515
"STARD3",-3.62959338559368
"KPNA2",-3.62959170511802
"LYPLA2",-3.62773302587508
"LIMA1",-3.62720692093122
"NDUFC1",-3.62535222161843
"LMCD1",-3.62297769747731
"WHAMM",-3.6220449150046
"PTGER2",3.62056288339014
"RPUSD1",-3.61983309205453
"LAPTM4A",-3.61454719091064
"TNIP1",-3.61311722310071
"ATRX",-3.61157948849314
"RPA2",-3.60924716410531
"ST3GAL1",3.60920834109214
"MAFG",-3.60341894455604
"ATXN10",-3.60303863867554
"GALNT10",-3.60090657970968
"GDI1",-3.60071274316894
"RAB21",-3.59958693961833
"SP100",-3.59813149916426
"KRAS",-3.58899606519325
"TBCB",-3.58460470942456
"SPSB1",-3.57828844686
"SLC25A24",-3.57386751406251
"MIAT",-3.57096740709028
"PSMC6",-3.53396138205019
"JAML",-3.53233265170691
"POGK",-3.52592732636788
"SETX",-3.52295721251387
"SYNCRIP",-3.51919301028628
"CTC-444N24.11",-3.51809426530097
"C19orf25",-3.51762392126419
"ARL6IP6",-3.51748220924138
"IK",-3.51462224972848
"ABHD5",-3.51312027741734
"TRAF1",-3.51189788537255
"TMA7",3.50504611944796
"GSPT1",-3.50073385951747
"PRR5L",-3.50004754218733
"PPM1M",-3.49637589827221
"BIRC2",-3.49344428755975
"CBR3",-3.48442626090636
"PITPNB",-3.48150766006281
"CAMK2D",-3.47995880456528
"NCBP3",-3.4787559957825
"RRAGC",-3.47781747139241
"NUPL2",-3.47493321854559
"GPSM3",-3.47325813727346
"GLRX2",-3.4706768880745
"HADHB",-3.46577613748794
"EMP3",-3.46392398995393
"ERH",-3.46387386621523
"CYB5A",-3.46164465123252
"DCXR",3.46038651540552
