"feature","score"
"PTMA",6.93910847260793
"CLEC2B",6.92521486687815
"PSMB8",-6.87624287386628
"BCL2L11",6.87204209874325
"RNF181",6.86860745424171
"PSMB2",-6.855295630381
"NFKB2",6.84115369106655
"STIP1",-6.8365097700892
"ME2",-6.83461571002312
"PDIA3",-6.83123686601801
"MGAT1",6.75073631001884
"NDUFA13",-6.74238314031598
"EPAS1",-6.72753658261307
"SAMHD1",-6.7174274527307
"TNFSF13B",6.70690982958103
"LAYN",6.69956043538389
"RRP1B",-6.69910070161525
"JAK2",-6.69266984079577
"CYBA",-6.68922753064804
"RBPJ",6.68721879309697
"NDUFC2",-6.67234874534209
"P4HA1",6.66743250016205
"ZC3HAV1",-6.66569929811903
"PSMA5",-6.64719519330388
"TXLNA",-6.6409385031099
"STRIP2",6.63939929785632
"SKIL",6.62291081952909
"LINC00493",6.61541863423222
"HIST1H1D",-6.58506597787953
"HTATSF1",-6.58080353886786
"C1orf162",-6.57529268239038
"ST3GAL1",-6.57362884578045
"SERPINB9",-6.55847213210023
"PNN",-6.55718828792648
"SEC61G",6.55488751145995
"GATA3",-6.55416065685499
"PPME1",6.53606918035398
"PTPRN2",-6.53348500790093
"IER2",-6.52387323597952
"TAF1D",6.5218306587573
"HCLS1",-6.51428749773399
"CXorf40A",6.51031862008802
"AC133644.2",6.50572189817475
"LSP1",6.49741457879479
"ZBTB25",6.48856091186951
"NAE1",-6.48071326409399
"ABCG1",6.45238969247711
"NDUFB4",6.43135840956836
"RBM3",-6.39850643755186
"CTD-3138B18.5",6.39200760194762
"CCL28",6.37173193315038
"CENPV",-6.36843828997774
"FAM162A",6.36099897215396
"DOCK8",-6.32792493596702
"SPTSSA",-6.32210775210093
"HPRT1",6.31206501856193
"RAB29",-6.29239892933066
"BCCIP",-6.28314840758698
"FAM101B",-6.2614127576247
"APOL1",-6.23467127366422
"KLHL42",6.23286205076929
"SCOC",6.2111486754444
"FNBP1L",6.2098506454666
"CCDC64B",6.19343925344253
"LPCAT2",6.18830212372444
"TRIM25",-6.18801397742768
"AC090498.1",6.18039045644792
"PTTG1IP",6.14890995275656
"ZC3H12D",6.14829027346939
"CORO1A",-6.14359488521718
"CCT5",-6.14271371199848
"LEPROTL1",6.14099668188798
"FNIP2",-6.1350339294933
"LDLRAD4",6.12920198489176
"USP12",6.12392946359245
"TUBA1B",-6.12131957304396
"ARGLU1",-6.10983159377506
"KDM3A",6.10742252305296
"SLC35F3",6.10640381079222
"DDX5",-6.08035214293497
"TAGLN2",6.06314504501834
"RPS15",6.04641585291013
"FGFR1OP2",6.0439267950877
"ZRANB2",-6.02318635367512
"TARBP1",-6.01105193270902
"FNBP1",6.00964088815903
"TOP1",-6.00865195822362
"STX7",6.00186497027824
"GADD45G",5.98350129075182
"PARD6A",-5.97897864993031
"NCL",-5.96996538064513
"RPS11",-5.96783217643831
"MT-ND4L",-5.9534711771073
"IL32",-5.94619946494035
"CMPK2",-5.94539097281935
"SDCBP",5.9178379227309
"UBL4A",-5.90124015309649
"MLEC",-5.89535335069605
"PSMD3",-5.89257535460352
"SRSF5",-5.8807805205925
"HSPB1",5.87628267303812
"MXI1",5.85086571107858
"TRIM56",-5.83641904523789
"PARP10",-5.81599935872366
"FAM110A",5.81515532522449
"RNMT",5.80055827461882
"RIN3",5.79620801045239
"MBP",-5.78834866081391
"PPP3CC",5.78293278010976
"SNRNP25",-5.7825680415991
"CLTC",-5.7755974799734
"PGS1",-5.77460153331525
"GPX4",5.76368316568855
"MT-ND1",-5.75864066984674
"RSRC2",5.75358504149537
"S100A10",5.74894320252414
"CIR1",5.74681830253266
"ALDOC",5.74428559461532
"OASL",-5.73666482663316
"OSER1",5.73604978960764
"IL10RA",-5.73598914900121
"MACF1",-5.73476420157436
"LMNA",5.73315182300312
"MX2",-5.72690382822032
"HINT2",-5.72132549517829
"DDX60",-5.6851636742442
"HSPA5",-5.67621800144966
"HLA-DQB1",-5.64873367187325
"TRAPPC4",-5.64658495838704
"CD27",5.64498004573446
"PRR14L",-5.6411659251273
"MAVS",-5.63921727455408
"SMG9",5.63307578607914
"CAPZA2",5.62929069054785
"NAP1L4",-5.62402247112954
"UBE2S",-5.61756066219724
"RASSF5",5.58372298951799
"HRH2",-5.57599478426122
"ERAP2",-5.56171831031571
"SYF2",5.55574455422776
"JHDM1D-AS1",-5.55477784974731
"ZDHHC12",-5.54949118172882
"DUSP10",5.54786187970264
"PSMA3",-5.54376745767805
"FDPS",-5.54260684738721
"PSPC1",-5.54135069290468
"CNBP",5.53981586269155
"EIF2AK2",-5.53949778754979
"EMB",-5.52892534944313
"S100A6",-5.52670356082098
