"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
0.012243461585248,-0.114951894324913,0.863,0.889,1,"Th0","PPM1G"
0.0122863357726792,-0.107820312669798,0.643,0.726,1,"Th0","COPS5"
0.0122937468833684,-0.100071499152105,0.498,0.585,1,"Th0","SMIM10L1"
0.0123024148157491,0.142073341863013,0.49,0.421,1,"Th0","ING3"
0.0123914023494802,-0.101308016036903,0.373,0.452,1,"Th0","ASMTL"
0.0124405083983713,-0.103353390752839,0.835,0.886,1,"Th0","CDC37"
0.0124469158131556,-0.105846401635973,0.58,0.664,1,"Th0","TOMM40"
0.0124795755456612,-0.136847801967267,0.792,0.848,1,"Th0","ANXA7"
0.0125087156384889,-0.101955297181372,0.239,0.314,1,"Th0","FAM127B"
0.012522674386538,-0.100560697241555,0.294,0.377,1,"Th0","MAGEF1"
0.012605584876638,-0.102008622907206,0.973,0.974,1,"Th0","DBI"
0.0126524664583231,-0.114067154972807,0.745,0.796,1,"Th0","TMEM14C"
0.0127655908931803,-0.109699761154542,0.745,0.827,1,"Th0","YY1"
0.0127692356403364,0.136880916105215,0.796,0.789,1,"Th0","CEP57"
0.012829062911056,-0.128096933243767,0.431,0.507,1,"Th0","JAKMIP1"
0.0130708985687852,-0.115522090518348,0.639,0.725,1,"Th0","SHKBP1"
0.0130800978716501,-0.102643405258634,0.455,0.534,1,"Th0","ATG101"
0.0131820915896972,-0.115705805066577,0.42,0.493,1,"Th0","LAMP2"
0.0132411078531344,-0.123500058468657,0.396,0.463,1,"Th0","UBE2Q2"
0.0132863265192006,-0.130282273402889,0.875,0.895,1,"Th0","ESD"
0.013365291336227,0.108022220335989,0.471,0.388,1,"Th0","GADD45A"
0.0135903547444137,-0.111039054269433,0.29,0.385,1,"Th0","CCPG1"
0.0136207474750029,-0.126044747234621,0.58,0.677,1,"Th0","C9orf142"
0.0137180014274148,0.209152524963909,0.992,0.977,1,"Th0","ZFAS1"
0.0137601957470465,-0.116214321782924,0.804,0.874,1,"Th0","SCAF11"
0.0138387778146719,-0.140145852549431,0.29,0.358,1,"Th0","E2F1"
0.0139174214426897,-0.36081398243756,0.745,0.783,1,"Th0","UCP2"
0.0139742505664502,-0.149465921744661,0.514,0.593,1,"Th0","RNASEH2A"
0.0139800546595891,-0.135237645407671,0.706,0.744,1,"Th0","NAE1"
0.0139860099984338,-0.10955513628014,0.494,0.569,1,"Th0","PPP4R3B"
0.014017722064431,-0.107267404775476,0.298,0.383,1,"Th0","PSMA6"
0.0141067369237256,-0.136307705367074,0.906,0.94,1,"Th0","LSM2"
0.0141358691270883,-0.104008489033094,0.671,0.738,1,"Th0","NUTF2"
0.0141948280955161,-0.14068608383904,0.969,0.965,1,"Th0","TRAC"
0.0142066434902299,-0.123361173307648,1,0.999,1,"Th0","MT-CO3"
0.0142411549165043,-0.112659764685852,0.961,0.991,1,"Th0","TPM3"
0.014346184613039,-0.118981698365305,0.506,0.581,1,"Th0","TIMMDC1"
0.0144531213560028,-0.141488579110266,0.349,0.413,1,"Th0","MAP3K13"
0.0144591376479547,-0.108167385842774,0.557,0.639,1,"Th0","IMP4"
0.0146220100787763,-0.170299707586109,0.478,0.572,1,"Th0","HCFC1R1"
0.0146390879992028,-0.106803397424502,0.659,0.749,1,"Th0","MRPL17"
0.0146398123938337,0.166674597091386,0.337,0.274,1,"Th0","MIR210HG"
0.0146506384796431,-0.105443598160272,0.416,0.494,1,"Th0","GPATCH4"
0.0146510946859724,-0.132342431745703,0.506,0.565,1,"Th0","TACC3"
0.0146763971269909,-0.144601145719071,0.729,0.847,1,"Th0","DNPH1"
0.0147000870016771,0.222932425198694,0.118,0.068,1,"Th0","GNRH2"
0.0147277520305363,-0.118042266521409,0.38,0.467,1,"Th0","LYPLAL1"
0.0147295136365475,-0.104951670548533,0.486,0.558,1,"Th0","DTNBP1"
0.0148205403927249,-0.308881415697548,0.675,0.686,1,"Th0","GPR171"
0.0148980074410293,-0.115116587661514,0.384,0.456,1,"Th0","PRKCB"
0.0148980627355547,-0.135446943169224,0.769,0.832,1,"Th0","GALM"
0.0149326435041827,-0.110448111788128,0.318,0.408,1,"Th0","CD68"
0.0149719784317274,-0.116035275857969,0.416,0.49,1,"Th0","NMRAL1"
0.0150033999184465,-0.129481118714513,0.702,0.793,1,"Th0","CMTM6"
0.0150358005667618,-0.1141784466852,0.749,0.815,1,"Th0","PPP1R12A"
0.0150545676328847,-0.220063102172687,0.953,0.972,1,"Th0","TUBA1B"
0.0150777801513023,-0.133052833437394,0.886,0.881,1,"Th0","ACADVL"
0.0152834065696567,-0.104896831971335,0.592,0.699,1,"Th0","FAM192A"
0.0152875738744045,0.140090748964276,0.729,0.678,1,"Th0","LAGE3"
0.0156059175245757,-0.131175533392669,0.745,0.793,1,"Th0","GNL3"
0.0157805583414456,0.136180835289932,0.396,0.332,1,"Th0","HMGCS1"
0.0159570061754175,-0.110505821464479,0.604,0.658,1,"Th0","RBM42"
0.0159725509417226,-0.103398657104186,1,0.999,1,"Th0","ACTG1"
0.0160187971808686,0.109900084143055,0.447,0.364,1,"Th0","MKNK2"
0.0161732154272201,-0.145757930344416,0.357,0.432,1,"Th0","FAM118A"
0.0163712849309345,-0.118396523959895,0.404,0.468,1,"Th0","GPR180"
0.0165116175316071,-0.101678986403383,0.247,0.326,1,"Th0","RASSF7"
0.0166406105674687,0.123037195734679,0.682,0.634,1,"Th0","ITGAE"
0.0167528047080271,-0.10242301407578,0.467,0.534,1,"Th0","TMEM87A"
0.0168407597648136,-0.129962161280079,0.863,0.895,1,"Th0","DGUOK"
0.0169126826920589,-0.116175472089804,0.62,0.703,1,"Th0","CMC2"
0.0171701183499646,-0.130425138316177,0.89,0.922,1,"Th0","RANBP1"
0.0171941517256749,-0.109655430203564,0.431,0.511,1,"Th0","APOL3"
0.0176018397616578,-0.139635493746485,0.404,0.464,1,"Th0","PAK1IP1"
0.0176313831022061,-0.126165882569948,0.667,0.748,1,"Th0","MIER1"
0.0176964370285294,-0.106012030281983,0.396,0.472,1,"Th0","SLC39A6"
0.0179395778602848,-0.297496712161807,0.435,0.502,1,"Th0","RRS1"
0.0181459732567926,0.232822295024739,0.792,0.749,1,"Th0","PNRC1"
0.0182737371633109,0.167424355897194,0.749,0.69,1,"Th0","ZNF292"
0.0185781423087576,0.10597816605367,0.537,0.47,1,"Th0","ANKZF1"
0.0186513089157003,-0.12236525013489,0.812,0.854,1,"Th0","MINOS1"
0.0187182749586342,0.109414943362341,0.643,0.588,1,"Th0","FAM204A"
0.018769455703258,0.112810902369554,0.282,0.213,1,"Th0","C10orf128"
0.0188378917212349,0.100266280939607,0.922,0.882,1,"Th0","TMEM123"
0.0189886781037637,-0.147326793142044,0.404,0.503,1,"Th0","CTSD"
0.0190702766840791,-0.111177065465744,0.506,0.6,1,"Th0","AIDA"
0.0190732640595926,-0.162755600497228,0.365,0.448,1,"Th0","RNF125"
0.0191578022208201,-0.130913402961831,0.761,0.799,1,"Th0","CDC123"
0.0192383266095311,-0.112576069046286,0.565,0.634,1,"Th0","HSPA4"
0.0193521367128175,0.100692411650912,0.894,0.883,1,"Th0","ATP5F1"
0.019387035678072,-0.115449124357029,0.769,0.792,1,"Th0","PSMC3"
0.0194552974642481,0.121406530425928,0.937,0.894,1,"Th0","VDAC3"
0.0194765682521397,-0.119640897715386,0.847,0.903,1,"Th0","PSMB7"
0.0195874189810971,-0.127441303488943,0.561,0.643,1,"Th0","STRA13"
0.0198495371532526,0.13382722490147,0.71,0.658,1,"Th0","ITGB2"
0.0198953406238312,-0.132176574616998,0.588,0.656,1,"Th0","CD69"
0.019899498836022,0.143845606793852,0.451,0.395,1,"Th0","ZBTB25"
0.020087408781457,-0.100145380011477,0.384,0.459,1,"Th0","CNOT6L"
0.0201369792633374,-0.125892151342147,0.584,0.651,1,"Th0","DTYMK"
0.020217669417547,0.101921467837448,0.976,0.966,1,"Th0","TMEM258"
0.0202820402083273,-0.117415113787538,0.686,0.776,1,"Th0","RSRP1"
0.0202963323064545,-0.119038538767446,0.604,0.675,1,"Th0","ARF5"
0.0205488525714828,-0.121595072369339,0.455,0.533,1,"Th0","POLD3"
0.020604509991672,-0.111290427098512,0.631,0.697,1,"Th0","MGMT"
0.0206201576749767,-0.146583573924679,0.722,0.774,1,"Th0","DESI1"
0.0206816562540328,0.101760617642482,0.839,0.803,1,"Th0","NAMPT"
0.0207499850489241,-0.123799391775384,0.357,0.434,1,"Th0","C3orf14"
0.0207646861226611,-0.106899222103926,0.541,0.621,1,"Th0","MRPL44"
0.0208608245053974,0.125150404411067,0.322,0.251,1,"Th0","SUPV3L1"
0.0210042122446945,0.100040369697848,0.58,0.532,1,"Th0","OXA1L"
0.0211914320915056,-0.105184793446759,0.486,0.556,1,"Th0","GALK1"
0.0212296842910798,-0.121821955552731,0.576,0.631,1,"Th0","SEPW1"
0.0212907680300459,-0.136161101830206,0.565,0.648,1,"Th0","MB21D1"
0.0213831280339296,-0.101320460832631,0.475,0.553,1,"Th0","UTP11L"
0.0214697116909115,-0.101124418433908,0.376,0.454,1,"Th0","ARL8B"
0.0215541437186908,0.116968620856584,0.988,0.992,1,"Th0","PGK1"
0.0219353339365266,0.113717029723638,0.961,0.948,1,"Th0","CD3E"
0.0219430702742072,-0.106510253959905,0.882,0.923,1,"Th0","EIF3A"
0.0219959458454082,-0.14224454103129,0.635,0.689,1,"Th0","DNAJC1"
0.0221179301034415,-0.104992298682521,0.251,0.318,1,"Th0","IL21R"
0.0223531215337594,-0.109012620436724,0.69,0.74,1,"Th0","CMAS"
0.0223744260413018,-0.112826136651627,0.737,0.784,1,"Th0","ETFA"
0.0223807743834554,-0.103685796253883,0.557,0.621,1,"Th0","RABEP1"
0.0225012372118867,-0.106480969722381,0.804,0.851,1,"Th0","EIF6"
0.0227797395093621,-0.114708032602891,0.427,0.505,1,"Th0","SLC35B1"
0.0228989508360504,-0.100418638682164,0.482,0.548,1,"Th0","MIF4GD"
0.0230274698884128,-0.126792215883815,0.529,0.588,1,"Th0","MAP2K3"
0.0230638347575179,-0.111626324657339,0.584,0.662,1,"Th0","IL2RB"
0.0231564209663255,-0.111056846555452,0.592,0.674,1,"Th0","MRPS23"
0.0234731158501902,-0.129874616218647,0.875,0.894,1,"Th0","EIF5"
0.0237427841424367,-0.125395576667071,0.89,0.906,1,"Th0","NDUFA12"
0.0240075157831984,-0.111356202337762,0.29,0.358,1,"Th0","GLIPR2"
0.0245379954784331,-0.10180407904645,0.518,0.581,1,"Th0","SDF2"
0.0248327053923455,-0.1044479648685,0.557,0.619,1,"Th0","VPS4B"
0.0249865925486672,-0.109053248062217,0.8,0.851,1,"Th0","NDFIP1"
0.0250598475406732,-0.177222071481453,0.525,0.584,1,"Th0","TIFA"
0.0251959600360205,0.101039606947115,0.827,0.793,1,"Th0","PHB2"
0.025506389665993,-0.106093935930611,0.796,0.877,1,"Th0","TRA2B"
0.0255072468514969,-0.102398329774208,0.71,0.774,1,"Th0","PSMC4"
0.0255074479172975,-0.102329000448069,0.925,0.938,1,"Th0","SF3B2"
0.0255546959097179,-0.105438294802114,0.714,0.783,1,"Th0","DECR1"
0.0255787410234986,0.104239939876905,0.894,0.889,1,"Th0","PRDX6"
0.0258564277965673,0.104989227169524,0.106,0.064,1,"Th0","IL3RA"
0.0259651818434498,0.192827221586616,0.588,0.51,1,"Th0","TNFRSF18"
0.0261339935104043,-0.114559541849133,0.851,0.886,1,"Th0","PFDN2"
0.0263533749147708,0.105579206933323,0.38,0.311,1,"Th0","MPRIP"
0.0265486852118608,0.128393528151552,0.824,0.793,1,"Th0","SIT1"
0.0266428450400277,-0.169227541320664,0.369,0.423,1,"Th0","LEF1"
0.026792030050373,-0.137191091829741,0.725,0.797,1,"Th0","TAF7"
0.0268520538443518,-0.110163786207875,0.51,0.568,1,"Th0","HAT1"
0.0268675453060541,-0.144914765415847,0.624,0.697,1,"Th0","CD226"
0.0269173618770263,-0.115916128922465,0.804,0.894,1,"Th0","STK4"
0.0270908706614932,-0.111097187757324,0.522,0.588,1,"Th0","HIRIP3"
0.0273356871580687,-0.108020681613916,0.518,0.605,1,"Th0","ADK"
0.0273941656412314,-0.101601582879166,0.929,0.953,1,"Th0","COX7B"
0.027688251065052,0.13068719106539,0.686,0.612,1,"Th0","WNK1"
0.0277234643406842,-0.101918655166808,0.541,0.611,1,"Th0","ACOT13"
0.0279641855549731,-0.139081863093186,0.929,0.941,1,"Th0","TPR"
0.0279726475509386,-0.108627734958136,0.514,0.587,1,"Th0","EPC1"
0.0285974314791563,0.130391708779877,0.549,0.49,1,"Th0","TFRC"
0.0287723435689893,-0.117126246395211,0.812,0.874,1,"Th0","ILF2"
0.0287937869559808,-0.114182409336705,0.337,0.413,1,"Th0","NFAT5"
0.0288309310910655,-0.105813888069288,0.784,0.844,1,"Th0","MRPL13"
0.0291166693241096,-0.103099364629288,0.655,0.726,1,"Th0","PSMD2"
0.0291453204052583,-0.163658948923955,0.906,0.917,1,"Th0","STMN1"
0.0291780792145974,0.150567700267499,0.353,0.291,1,"Th0","SIRPG"
0.0292771619028693,-0.106120949766077,0.2,0.266,1,"Th0","SELM"
0.0292931635879973,0.165667615529565,0.682,0.636,1,"Th0","TMEM106C"
0.029573346528328,0.108198048089147,0.867,0.812,1,"Th0","TXN2"
0.0296786661402433,-0.107153117730065,0.573,0.651,1,"Th0","ERICH1"
0.0296802478218628,-0.110662954595246,0.816,0.871,1,"Th0","KDELR2"
0.0299031848814695,-0.104157029083079,0.682,0.734,1,"Th0","CDC5L"
0.0299785419545153,-0.111401900122355,0.686,0.744,1,"Th0","ZMAT2"
0.0301102043486607,0.337076560442633,0.925,0.885,1,"Th0","LTB"
0.030318072763455,-0.117530911142845,0.69,0.732,1,"Th0","PTPRA"
0.0305865154856696,-0.106985681498308,0.792,0.848,1,"Th0","SRSF10"
0.0307005215932563,0.108860399749752,0.275,0.221,1,"Th0","POLQ"
0.0308190546745567,-0.114372236569772,0.624,0.668,1,"Th0","TMEM70"
0.0308958455501936,0.173120500869333,0.525,0.45,1,"Th0","HOPX"
0.0314004880890063,-0.116851278564227,0.518,0.583,1,"Th0","MGAT2"
0.0315826214204327,-0.121304721461508,0.718,0.78,1,"Th0","DDX21"
0.03160992517137,-0.130753099180174,0.349,0.411,1,"Th0","CTNNB1"
0.0321445359154803,0.189961472834665,0.216,0.161,1,"Th0","ARG2"
0.0322811774365161,-0.122001881279754,0.553,0.612,1,"Th0","SLC50A1"
0.0323919326893169,0.146745691538429,0.392,0.326,1,"Th0","PHTF2"
0.0324514616413187,-0.110041827645481,0.282,0.341,1,"Th0","MTAP"
0.0326155933453107,-0.114456892319564,0.337,0.403,1,"Th0","CH17-189H20.1"
0.0328784638801087,-0.104290024395872,0.863,0.917,1,"Th0","PARP1"
0.032988069525637,-0.138522203369467,0.592,0.628,1,"Th0","EXOSC9"
0.0331975346635872,-0.102622825471838,0.588,0.65,1,"Th0","UBE3A"
0.0332241125955074,-0.305329237291252,0.6,0.644,1,"Th0","HLA-DRA"
0.0334053707372519,-0.104623924406094,0.804,0.835,1,"Th0","EWSR1"
0.033768614858384,-0.115623835891254,0.286,0.348,1,"Th0","DTL"
0.0338128126391299,-0.168266559656847,0.482,0.542,1,"Th0","GINS2"
0.0338446127176073,-0.107173536713297,0.533,0.6,1,"Th0","POLDIP2"
0.0341014009443202,-0.104990333253754,0.447,0.503,1,"Th0","SART1"
0.0341237951163142,-0.112233394597952,0.443,0.521,1,"Th0","EVI2B"
0.0341276767632024,-0.132770718754443,0.718,0.761,1,"Th0","PNRC2"
0.0341477770719607,-0.120242049968918,0.749,0.803,1,"Th0","IDH2"
0.0346031760206113,0.144147094983537,0.808,0.77,1,"Th0","XBP1"
0.0347544622585654,0.155026333881127,0.596,0.549,1,"Th0","ZC3H18"
0.0352968302927166,-0.101536393308524,0.529,0.589,1,"Th0","GPATCH8"
0.0355021620007205,-0.110437942365096,0.776,0.811,1,"Th0","SUCLG1"
0.0359504467514478,0.183032727481669,0.906,0.887,1,"Th0","CD52"
0.0361103987299799,-0.10650267337642,0.682,0.73,1,"Th0","YEATS4"
0.036245605597277,0.102546103128027,0.502,0.432,1,"Th0","CDKN1B"
0.0367505775586641,-0.133284819443011,0.678,0.745,1,"Th0","CDK4"
0.0371343509322779,-0.100043736665562,0.682,0.722,1,"Th0","ATG3"
0.0378699056799343,-0.104335641824367,0.192,0.25,1,"Th0","YPEL2"
0.0382117490701739,-0.163382464075299,0.365,0.423,1,"Th0","IL7R"
0.0384709554200636,-0.121463916092114,0.651,0.698,1,"Th0","RNF167"
0.0385979641031486,0.103256405315042,0.576,0.514,1,"Th0","OXSR1"
0.0399305095393852,0.126225904185346,0.996,0.989,1,"Th0","RAC2"
0.0400039205516617,0.214920236605323,0.624,0.549,1,"Th0","INSIG2"
0.0403125750125421,-0.112280861595463,0.784,0.832,1,"Th0","APEX1"
0.0403351226310396,-0.104927918427725,0.529,0.596,1,"Th0","FAM32A"
0.0410438382422673,-0.120930224437867,0.639,0.678,1,"Th0","NIFK"
0.0416926264789271,-0.103632464396298,0.71,0.784,1,"Th0","MYCBP2"
0.0418396820464972,-0.104033849116255,0.584,0.648,1,"Th0","JAGN1"
0.0418974819902335,-0.102177506451632,0.71,0.752,1,"Th0","POLR2G"
0.0431691811371275,0.114112781648472,0.922,0.905,1,"Th0","FAM162A"
0.0434687162271768,0.131596067143314,0.412,0.345,1,"Th0","EPAS1"
0.0436565312525224,-0.116031859977698,0.588,0.65,1,"Th0","ASH1L"
0.0438718727702814,-0.143836055614193,0.6,0.646,1,"Th0","FDX1"
0.0442087578186368,-0.114564891556362,0.353,0.412,1,"Th0","SMARCA2"
0.0442395709522536,-0.117040323671184,0.788,0.809,1,"Th0","PRMT1"
0.0443272660357093,-0.114430254961697,0.894,0.932,1,"Th0","ATP5C1"
0.0458188809587738,-0.122936374332533,0.341,0.403,1,"Th0","B4GALT1"
0.0467668477940416,-0.142601892232272,0.298,0.35,1,"Th0","BCAT1"
0.0468433856846205,0.122164759932627,0.376,0.309,1,"Th0","CD59"
0.0471122525602418,-0.101665463338493,0.831,0.871,1,"Th0","SLTM"
0.0480115214903082,0.102481183986678,0.694,0.681,1,"Th0","SNRPA"
0.0485317628658649,0.100020910725111,0.565,0.523,1,"Th0","PTDSS1"
0.0488464783563284,-0.112641916385362,0.671,0.744,1,"Th0","DHX36"
0.0517045402578796,-0.100898390509384,0.922,0.94,1,"Th0","MRPS21"
0.0517465047674479,-0.105999032984136,0.078,0.122,1,"Th0","HLA-DQA2"
0.0517912131212806,-0.127561415003533,0.545,0.593,1,"Th0","CEP350"
0.0518138318488655,0.167987302735878,0.784,0.801,1,"Th0","EBP"
0.0522853713345287,0.15349688238797,0.812,0.779,1,"Th0","NPC2"
0.0525064555543067,-0.104463631976482,0.961,0.965,1,"Th0","SRSF7"
0.0525259543014973,-0.401537019603254,0.086,0.13,1,"Th0","CXCL10"
0.0528847106387214,0.134853223050099,0.227,0.176,1,"Th0","CYSLTR1"
0.0531551056935564,-0.164939312998275,0.969,0.973,1,"Th0","IFI16"
0.0535685675626344,0.113658425418011,0.173,0.125,1,"Th0","HIST1H1A"
0.0536945868593902,-0.100739885949012,0.498,0.565,1,"Th0","PPIL4"
0.0537019169761937,-0.118491998196801,0.769,0.816,1,"Th0","DNMT1"
0.0538175726280815,-0.132777986658293,0.804,0.846,1,"Th0","STAU1"
0.0539851646214117,-0.111012636959149,0.78,0.834,1,"Th0","ROCK1"
0.0542332974860491,-0.310922660736982,0.071,0.111,1,"Th0","GZMH"
0.0543827567252625,-0.101145374805085,0.702,0.8,1,"Th0","PRKDC"
0.054824660979174,-0.111476323322826,0.663,0.694,1,"Th0","PSMB10"
0.0548394081329353,-0.112803377341733,0.267,0.323,1,"Th0","FNIP2"
0.0551128864474238,0.122875670975089,0.812,0.799,1,"Th0","MRPS26"
0.0551777862317197,-0.154067921861758,0.702,0.741,1,"Th0","MCM3"
0.0557855719927153,-0.135592265759973,0.831,0.868,1,"Th0","ANKRD12"
0.0567157369635603,0.115128032815814,0.161,0.118,1,"Th0","NFKBID"
0.0569634053772657,-0.271065774426545,0.525,0.568,1,"Th0","TIGIT"
0.0574163925532145,-0.106094656084228,0.957,0.974,1,"Th0","SEC61B"
0.057512418879659,-0.129618114619455,0.678,0.715,1,"Th0","CTSS"
0.0575865698856602,-0.162285920519013,0.925,0.941,1,"Th0","CD99"
0.0586639782866508,-0.113627000241142,0.565,0.609,1,"Th0","CMSS1"
0.0589523347034472,-0.117795885992271,0.769,0.788,1,"Th0","MTPN"
0.0595500331792033,0.171813161719442,0.424,0.37,1,"Th0","DUSP5"
0.0597544921303771,-0.156295740504791,0.741,0.768,1,"Th0","GCHFR"
0.0605152632216024,0.145842837434196,0.655,0.643,1,"Th0","CASP3"
0.0607247401472659,-0.100744566872443,0.518,0.568,1,"Th0","C4orf27"
0.0611418235227962,-0.119433988245512,0.329,0.395,1,"Th0","C1orf56"
0.0616711461242069,-0.120738593895238,0.196,0.247,1,"Th0","ANXA2R"
0.0619184881607171,-0.105973356278858,0.31,0.362,1,"Th0","UNG"
0.0628029558968601,0.106287127291721,0.851,0.783,1,"Th0","HMGA1"
0.0629030173729906,0.104900341213449,0.812,0.777,1,"Th0","SFXN1"
0.0649398381813266,-0.143776932239608,0.412,0.46,1,"Th0","ASF1B"
0.0651621474932777,0.644223134810139,0.486,0.452,1,"Th0","GLUL"
0.0666268253391626,-0.1096969174984,0.686,0.718,1,"Th0","TAF15"
0.0669398881043862,-0.24812888151611,0.757,0.765,1,"Th0","SAMD9"
0.0698372656406342,0.108141393224831,0.345,0.303,1,"Th0","SPTY2D1"
0.0705491094100026,-0.112714834882684,0.816,0.815,1,"Th0","STK17A"
0.0716251675518189,0.300983050262025,0.898,0.881,1,"Th0","HIST1H4C"
0.0717223430527572,-0.219489685692912,1,0.999,1,"Th0","MALAT1"
0.0732793168083477,-0.105817389322275,0.753,0.792,1,"Th0","GARS"
0.0733688810150416,-0.153019893553229,0.933,0.941,1,"Th0","SEC11C"
0.073756882188162,-0.111088178899344,0.341,0.399,1,"Th0","HAPLN3"
0.0739504559642206,-0.101784892849993,0.518,0.569,1,"Th0","HERC4"
0.0773994448516648,-0.111463710962811,0.439,0.511,1,"Th0","CD58"
0.0782507629333745,-0.157828572270413,0.498,0.55,1,"Th0","MFHAS1"
0.079597500175338,-0.112471958145705,0.808,0.855,1,"Th0","CCNL1"
0.0799742397135106,-0.117372179209114,0.549,0.603,1,"Th0","FKBP4"
0.0806414693047101,-0.105297045957145,0.667,0.719,1,"Th0","MARCH7"
0.0831338793606404,0.125117526633114,0.529,0.471,1,"Th0","FAM45A"
0.0835831576771783,-0.279287777328193,0.78,0.77,1,"Th0","PCNA"
0.0836586445575418,-0.137949015951758,0.412,0.459,1,"Th0","NABP1"
0.0855256825093962,-0.121352987986001,0.992,0.991,1,"Th0","HMGB1"
0.0867771556575371,0.14574896631891,0.494,0.446,1,"Th0","SNX9"
0.0892749244547583,-0.10070041320371,0.878,0.895,1,"Th0","RHOG"
0.0900467224120787,0.122573943916144,0.616,0.574,1,"Th0","STT3B"
0.0922664748154098,0.12137639800014,0.294,0.239,1,"Th0","PHLDA1"
0.0928502526550122,0.328943623195765,0.502,0.46,1,"Th0","DNAJB1"
0.0945911614037311,-0.125596821856343,0.561,0.589,1,"Th0","GIMAP1"
0.0949475848773723,0.100106586319752,0.706,0.659,1,"Th0","ADD3"
0.0951323258614387,0.106803993988696,0.863,0.855,1,"Th0","SRP72"
0.0958896998624704,-0.153467884342047,0.506,0.545,1,"Th0","LINC01588"
0.0988067096480912,-0.102831356858008,0.745,0.752,1,"Th0","USP1"
0.100482001161789,-0.10023500761064,0.522,0.584,1,"Th0","GRAMD1A"
0.101321954793773,-0.115266380857345,0.447,0.499,1,"Th0","ZBTB38"
0.103610486953401,0.172881565236437,0.247,0.207,1,"Th0","TMPRSS6"
0.103776232333146,0.140475118234321,0.682,0.627,1,"Th0","MKI67"
0.104955152614625,-0.101955049035439,0.235,0.29,1,"Th0","TNFRSF8"
0.108605644934684,0.16421888695092,0.886,0.835,1,"Th0","HCST"
0.10901585011581,-0.11444856846259,0.541,0.574,1,"Th0","ASNS"
0.118706849563433,-0.149930882731244,0.443,0.483,1,"Th0","RORA"
0.11964948649589,-0.131255086471748,0.631,0.65,1,"Th0","EZH2"
0.122558279690243,0.381387817480578,0.604,0.588,1,"Th0","CCL3"
0.126043432071326,-0.101366785506532,0.78,0.819,1,"Th0","HNRNPH3"
0.126318472324473,-0.120530976338685,0.902,0.932,1,"Th0","CD37"
0.133114540541817,-0.115775694285025,0.678,0.709,1,"Th0","SLC16A3"
0.134241403543774,0.148975088430909,0.757,0.75,1,"Th0","MT-ND4L"
0.135653237516409,-0.111525376694888,0.8,0.84,1,"Th0","RBBP7"
0.138562086269762,0.101637150311494,0.349,0.311,1,"Th0","THAP1"
0.139836108256525,0.100385951409737,0.431,0.389,1,"Th0","CHD1L"
0.144017653747687,-0.120706436809028,0.557,0.604,1,"Th0","MYC"
0.146048350033278,-0.12064620817142,0.71,0.757,1,"Th0","GLRX"
0.146357387302444,-0.127471059088195,0.224,0.27,1,"Th0","LRRC28"
0.146499001755454,0.100336335054277,0.596,0.564,1,"Th0","NGLY1"
0.151627238565981,-0.129983723637164,0.384,0.413,1,"Th0","CEP290"
0.153113266542193,-0.162895298675674,0.133,0.169,1,"Th0","NMB"
0.162704895261273,0.114580349642392,0.498,0.451,1,"Th0","MLLT3"
0.16459903872214,-0.104312896897044,0.733,0.773,1,"Th0","EIF2AK1"
0.164980194071662,-0.179682060715725,0.859,0.866,1,"Th0","CCND2"
0.178478202254728,-0.119104690668027,0.965,0.979,1,"Th0","LRRFIP1"
0.179670603055178,-0.114997697960811,0.843,0.879,1,"Th0","SLC3A2"
0.181390603972104,-0.146027703853448,0.141,0.173,1,"Th0","HLA-DRB5"
0.187312144213298,-0.112891275599873,0.463,0.499,1,"Th0","LINC-PINT"
0.193822333040455,-0.164214167473595,0.349,0.381,1,"Th0","CTSH"
0.195370360455483,0.108680184030091,0.718,0.682,1,"Th0","MZT1"
0.196861579885461,-0.120436569917248,0.718,0.769,1,"Th0","GNG2"
0.19859909228393,-0.110488500809213,0.647,0.709,1,"Th0","CBR1"
0.201009990503489,-0.135481894172552,0.608,0.615,1,"Th0","MCM5"
0.201938066244062,0.104120700475513,0.914,0.901,1,"Th0","C6orf48"
0.202401043754049,0.155953312700455,0.906,0.898,1,"Th0","RPL22L1"
0.211863169817542,-0.103209615563113,0.325,0.364,1,"Th0","PLA2G16"
0.221762249076453,-0.153102612415271,0.282,0.315,1,"Th0","STAG3"
0.239831762578299,0.137005704055382,0.157,0.132,1,"Th0","HIST1H2AC"
0.246352762695364,-0.117740404141931,0.537,0.542,1,"Th0","CEP55"
0.251709059383111,0.109853489855941,0.784,0.774,1,"Th0","PTPN7"
0.266066005084767,0.118314866836353,0.725,0.737,1,"Th0","RNMT"
0.275350465615563,0.112257569760903,0.722,0.723,1,"Th0","WSB1"
0.291719299976805,0.144331581417154,0.894,0.899,1,"Th0","TAF1D"
0.293061879254512,0.198063956985866,0.431,0.412,1,"Th0","BTG2"
0.300615708908666,0.100694090821308,0.757,0.738,1,"Th0","RNF19A"
0.301727377628466,-0.101935717841724,0.812,0.832,1,"Th0","FAM107B"
0.330381342939178,-0.120412299614815,0.682,0.703,1,"Th0","PYCARD"
0.34033445958035,0.151481186499872,0.325,0.307,1,"Th0","GADD45B"
0.345032845986278,-0.120154543879295,0.659,0.682,1,"Th0","UBE2S"
0.368955273098647,-0.121707032040367,0.647,0.655,1,"Th0","MCM7"
